vendor_a,item_number_a,description_a,price_a_usd,vendor_b,item_number_b,description_b,price_b_usd,item_match_score,match_method
Workpro,W1556,Roadside Safety Tool Kit,14.94,Metabo,341146380,Safety band                             ,24.97,70.6,description
Workpro,W1558,"2"" x 25' DOT Reflective Tape",12.97,Metabo,623530000,Adhesive tape 50 m x 25 mm              ,15.8,59.3,description
Workpro,W1559,"2"" x 12"" DOT Reflective Tape",5.97,Metabo,623530000,Adhesive tape 50 m x 25 mm              ,15.8,55.6,description
Workpro,W156,34mm FWD Axle Nut Socket CrMo,8.31,Metabo,341055880,Axle                                    ,0.77,100.0,description
Workpro,W157,"Jaw Grip Filter Wrench 2-3/4 to 4-1/4""",3.52,Metabo,343398890,Filter                                  ,1.98,100.0,description
Workpro,W1570,16 pc. Drawer Organizer Locking Bin Set,6.36,Metabo,339126880,LOCKING                                 ,0.48,100.0,description
Workpro,W158,39mm 12pt Toyota Axle Nut Socket CrMo,12.81,Metabo,341055880,Axle                                    ,0.77,100.0,description
Workpro,W1580,High-Visibility Reflective Safety Vest,5.61,Metabo,341146380,Safety band                             ,24.97,70.6,description
Workpro,W158C,Brake Spring Compressor,2.87,Metabo,339136030,Spring                                  ,1.5,100.0,description
Workpro,W159C,Brake Spring Installer,2.85,Metabo,339136030,Spring                                  ,1.5,100.0,description
Workpro,W15MP,5 pc. Metric Combination Wrench Set,5.08,Metabo,301100990,hook wrench                             ,5.97,70.6,description
Workpro,W15P,5 pc. SAE Combination Wrench Set,4.93,Metabo,301100990,hook wrench                             ,5.97,70.6,description
Workpro,W160,Harmonic Balancer Puller,13.77,Metabo,339141240,counter balance                         ,3.47,61.5,description
Workpro,W1600,1-1/2 Ton Scissor Jack,25.79,Metabo,628909000,Insert T 13-125 CED                     ,23.49,58.5,description
Workpro,W1605,2 Ton Trolley Jack & Stand,91.57,Metabo,343399230,Stand                                   ,34.75,100.0,description
Workpro,W1606,2 Ton Compact Trolley Jack,52.49,Metabo,626893000,metaBOX Trolley                         ,117.28,63.6,description
Workpro,W1609,12V Electric Scissor Jack,80.59,Metabo,1010701631,ELECTRIC MOTOR                          ,174.91,72.7,description
Workpro,W1611,2-1/4 Ton Trolley Jack w/Blow Case,71.14,Metabo,344453920,Case                                    ,19.96,100.0,description
Workpro,W1612,2-1/2 Ton Garage Service Jack,216.37,Metabo,316061100,Service set                             ,94.78,77.8,description
Workpro,W1614,2 Ton Floor Jack,65.93,Metabo,630868000,Floor nozzle                            ,18.99,58.8,description
Workpro,W1619,3 Ton Trolley Jack & Jack Stands,124.46,Metabo,626893000,metaBOX Trolley                         ,117.28,63.6,description
Workpro,W1621,2 Ton Hydraulic Bottle Jack,14.74,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1622,2 Ton SUV Scissor Jack,23.42,Metabo,316081150,Accessory set                           ,11.98,57.1,description
Workpro,W1623,4 Ton Hydraulic Bottle Jack,18.61,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1624,2-1/2 Ton Low Profile Trolley Jack,79.2,Metabo,341020390,Profile ring                            ,6.93,73.7,description
Workpro,W1625,6 Ton Hydraulic Bottle Jack,24.07,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1626,3 Ton Rapid Lift Low Profile Floor Jack,247.34,Metabo,341020390,Profile ring                            ,6.93,73.7,description
Workpro,W1628,8 Ton Hydraulic Bottle Jack,32.44,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W162C,Spark Plug Gauge & Gap Tool,1.74,Metabo,143190830,Plug                                    ,6.93,100.0,description
Workpro,W1632,12 Ton Hydraulic Bottle Jack,38.23,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1633,20 Ton Hydraulic Bottle Jack,57.55,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1635,Standard Tire Pump,5.28,Metabo,341163340,standard nosepiece M6                   ,15.95,66.7,description
Workpro,W1636,30 Ton Hydraulic Bottle Jack,85.47,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1636PB,Deluxe Tire Pump w/Tank & Gauge,15.67,Metabo,339148880,GAUGE                                   ,1.98,100.0,description
Workpro,W1637,50 Ton Heavy Duty Hydraulic Bottle Jack,162.57,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1638DB,Foot Operated Air Pump,6.29,Metabo,339034890,Foot                                    ,1.5,100.0,description
Workpro,W163C,Wide Gap Spark Plug & Gap Tool,1.96,Metabo,143190830,Plug                                    ,6.93,100.0,description
Workpro,W1641,Deluxe Battery Filler,2.59,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1642,2 Ton Low Profile Floor Jack,190.61,Metabo,341020390,Profile ring                            ,6.93,73.7,description
Workpro,W1643,12 Ton Shorty Hydraulic Bottle Jack,34.13,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1644,20 Ton Shorty Hydraulic Bottle Jack,53.71,Metabo,343440470,oil bottle                              ,17.99,75.0,description
Workpro,W1645,3-1/2 Ton Low Profile Floor Jack,242.94,Metabo,341020390,Profile ring                            ,6.93,73.7,description
Workpro,W1646,Zinc Female Stud Battery Post Adapter,2.62,Metabo,630317000,Adapter                                 ,8.03,100.0,description
Workpro,W1650,4 Ton Multi-Power Set,183.97,Metabo,316049150,Motor power socket                      ,8.97,56.4,description
Workpro,W16500,Professional DEF Tester,7.49,Metabo,624304000,"Dia-FS, 125x6x22,23 mm professional     ",25.82,68.6,description
Workpro,W1651,10 Ton Multi-Power Set,263.3,Metabo,316049150,Motor power socket                      ,8.97,55.0,description
Workpro,W1653C,Professional Battery Tester,2.58,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1654C,Pro Anti-Freeze Tester,2.49,Metabo,316051740,Protective plate                        ,6.93,57.9,description
Workpro,W1655C,Anti-Freeze Tester,1.25,Metabo,7825626799,AIR FILTER ELEMENT  ET                  ,0.48,56.4,description
Workpro,W1657C,Deluxe Battery Tester,3.12,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1658,12V Oscillating Fan w/Clamp,13.57,Metabo,315418680,Fan                                     ,9.97,100.0,description
Workpro,W1658C,Top Post Battery Washer,0.9,Metabo,141123870,Washer                                  ,0.44,100.0,description
Workpro,W166,"5"" Spark Plug Wrench",2.37,Metabo,143190830,Plug                                    ,6.93,100.0,description
Workpro,W1663,"6"" USB Mini Fan",4.95,Metabo,315418680,Fan                                     ,9.97,100.0,description
Workpro,W1665,900 Amp Jump Starter with Inflator,91.24,Metabo,7016026551,STARLOCK WITH CAP RD 20                 ,0.77,56.1,description
Workpro,W1666C,Battery Tester,1.66,Metabo,343442570,battery cover                           ,4.0,74.1,description
Workpro,W1667,4GA 20' Battery Jumper Cables,84.92,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1668,6GA 16' Battery Jumper Cables,43.89,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1669,2GA 20' Battery Jumper Cables,37.39,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1670,10GA 12' Battery Jumper Cables,7.5,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1671,8GA 12' Battery Jumper Cables,11.06,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1672,6GA 16' Battery Jumper Cables,17.36,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1673,4GA 20' Battery Jumper Cables,27.69,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1674,GM Side Terminal Battery Wrench,6.3,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1675,4GA 10' Lighted Battery Jumper Cables,17.6,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1676,2-in-1 Battery Terminal Wrench,7.73,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1679C,Side Post Battery Terminal Bolt,1.12,Metabo,141163190,Bolt                                    ,0.44,100.0,description
Workpro,W1682C,Battery Charging Post,2.63,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1683,Heavy Duty Truck Battery Terminal,2.91,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1684,Quick Disconnect Battery Terminal,3.53,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W16850,"10"" Switch to Starter Cable",3.3,Metabo,343391620,switch                                  ,0.44,100.0,description
Workpro,W16852,"32"" Switch to Starter Cable",6.55,Metabo,343391620,switch                                  ,0.44,100.0,description
Workpro,W16855,Battery Cable Clamp Covers,5.21,Metabo,627107000,Clamp                                   ,19.33,100.0,description
Workpro,W1685C,Side Post Battery Terminal,1.96,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1686B,Deluxe Lead Battery Terminal,1.42,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1686C,Universal Lead Battery Terminal,1.63,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1687,OEM Style Battery Terminal Set,4.05,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1688,Marine Battery Terminal,2.55,Metabo,339005630,Terminal                                ,1.75,100.0,description
Workpro,W1688-2C,2 pc. Marine Battery Terminals,4.58,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1691C,Crossbar Battery Hold Down,4.18,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1692PC,Small Plastic Battery Tray,4.47,Metabo,144121290,Plastic bag                             ,0.44,77.8,description
Workpro,W1694C,"8"" J Style Battery Bolts",2.8,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1695C,"10"" J Style Battery Bolts",3.04,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1696C,"12"" J Style Battery Bolts",3.14,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1697C,"10"" L Style Battery Bolts",3.17,Metabo,343442570,battery cover                           ,4.0,70.0,description
Workpro,W1699C,Universal Battery Hold Down,4.04,Metabo,630244000,Universal brush                         ,9.28,75.0,description
Workpro,W1703,6 pc. Screwdriver Set,8.01,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1704,8 pc. Pliers & Wrench Set,24.82,Metabo,301100990,hook wrench                             ,5.97,70.6,description
Workpro,W170C,Brake Bleeder Hose,3.82,Metabo,135190580,Hose                                    ,1.75,100.0,description
Workpro,W1710,18 pc. Screwdriver Set,14.11,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1711,7 pc. SAE T-Handle Hex Key Set,12.3,Metabo,339100050,key                                     ,0.44,100.0,description
Workpro,W1712,7 pc. Metric T-Handle Hex Key,12.3,Metabo,339100050,key                                     ,0.44,100.0,description
Workpro,W1713,7 pc. T-Handle Star Driver Set,12.99,Metabo,341111080,Star grip                               ,1.98,61.5,description
Workpro,W1714,3 pc. Electrician Tool Set,17.66,Metabo,316059760,Tool set                                ,3.47,100.0,description
Workpro,W1717,5 pc. Plier Set,27.97,Metabo,341006210,Cylinder set                            ,94.78,66.7,description
Workpro,W1719,101 pc. Ratcheting Bit Driver Set,17.24,Metabo,1319664463,DRIVER UNIT  ET                         ,22.46,60.0,description
Workpro,W171C,"Adjustable Filter Wrench 2-3/4"" to 3""",4.73,Metabo,343398890,Filter                                  ,1.98,100.0,description
Workpro,W1720,52 pc. Folding Utility Knife Set,12.01,Metabo,2010201007,FOLDING LEG                             ,32.33,77.8,description
Workpro,W1721,100 pc. Screwdriver Set w/Pouch,39.01,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1722,2 pc. Pliers Set,11.71,Metabo,341006210,Cylinder set                            ,94.78,64.3,description
Workpro,W1725,148 pc. Master Bit Set,21.63,Metabo,626706000,"Masonry drill bit set SP, 8 pcs.        ",4.84,66.7,description
Workpro,W1726,26 pc. Screwdriver Set w/Rack,25.55,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1727,39 pc. Screwdriver Set w/Rack,16.69,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1728,12 pc. Bit Driver Set,3.56,Metabo,626706000,"Masonry drill bit set SP, 8 pcs.        ",4.84,64.2,description
Workpro,W1729,6 pc. Strike Cap Screwdriver Set,7.01,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1730,2 pk. Diamond Tip Screwdriver Set,6.97,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1731,61 pc. Screwdriver & Bit Set,21.81,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1732,6 pc. Chromatic Screwdriver Set,9.43,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1733,3 pc. Pliers & Wrench Set,16.32,Metabo,301100990,hook wrench                             ,5.97,70.6,description
Workpro,W1737,44 pc. Go-Thru Screwdriver Set,34.76,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1738,26 pc. Screwdriver Set w/Rack,25.55,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W173C,"Heavy Duty Strap Filter Wrench up to 6""",3.12,Metabo,339137630,Strap                                   ,4.97,100.0,description
Workpro,W1740,6 pc. Go-Thru Screwdriver Set,11.71,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1741,12 pc. Go-Thru Screwdriver Set,21.47,Metabo,316064340,Screwdriver set                         ,11.98,100.0,description
Workpro,W1742,9 pc. Go-Thru Screwdriver Set with Rack,14.94,Metabo,315418200,Rack                                    ,24.97,100.0,description
